subject_id,Album_Name,Album_Price,Artist_Name,CopyRight,Customer_Rating,Genre,Price,Released,Song_Name,Time
1_3702,DNA,$9.99 ,Little Mix, 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4.738169999999999,"Pop,Music,Dance,Pop/Rock,Rock,Teen Pop,Electronic",$1.29 ,28-May-13,Madhouse,3:49
1_3703,DNA,$9.99 ,Little Mix, 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4.738169999999999,"Pop,Music,Dance,Pop/Rock,Rock,Teen Pop,Electronic",$1.29 ,28-May-13,Madhouse,3:49
1_3704,DNA,$9.99 ,Little Mix, 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4.738169999999999,"Pop,Music,Dance,Pop/Rock,Rock,Teen Pop,Electronic",$1.29 ,28-May-13,Madhouse,3:49
1_3705,DNA (The Deluxe Edition),$12.99 ,Little Mix, 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4.68002,"Pop,Music,Teen Pop,Dance,Pop/Rock",$1.29 ,28-May-13,We Are Young (Acoustic Version),5:12
1_3706,DNA (The Deluxe Edition),$12.99 ,Little Mix, 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4.68002,"Pop,Music,Teen Pop,Dance,Pop/Rock",$1.29 ,28-May-13,We Are Young (Acoustic Version),5:12
1_3707,Salute,$9.99 ,Little Mix, 2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4.72222,"Pop,Music,Rock,Dance,Teen Pop",$1.29 ,4-Feb-14,A Different Beat,3:27
1_3708,Salute,$9.99 ,Little Mix, 2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4.72222,"Pop,Music,Rock,Dance,Teen Pop",$1.29 ,4-Feb-14,A Different Beat,3:27
1_3709,Salute,$9.99 ,Little Mix, 2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4.72222,"Pop,Music,Rock,Dance,Teen Pop",$1.29 ,4-Feb-14,A Different Beat,3:27
1_3710,DNA (The Deluxe Edition),$12.99 ,Little Mix, 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4.68002,"Pop,Music,Teen Pop,Dance,Pop/Rock",$1.29 ,28-May-13,We Are Young (Acoustic Version),5:12
1_3711,Salute (Deluxe Edition),$12.99 ,Little Mix, 2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4.65712,"Pop,Music",$1.29 ,4-Feb-14,Little Me (Unplugged),3:56
1_3712,DNA (The Deluxe Edition),$12.99 ,Little Mix, 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4.68002,"Pop,Music,Teen Pop,Dance,Pop/Rock",$1.29 ,28-May-13,We Are Young (Acoustic Version),5:12
1_3713,Black Magic (Remixes) - Single,$3.87 ,Little Mix, 2015 Simco Limited,4.425,"Pop,Music,Rock",$1.29 ,13-Jul-15,Black Magic (Acoustic),3:27
1_3714,Salute (Deluxe Edition),$12.99 ,Little Mix, 2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4.65712,"Pop,Music",$1.29 ,4-Feb-14,Little Me (Unplugged),3:56
1_3715,Black Magic (Remixes) - Single,$3.87 ,Little Mix, 2015 Simco Limited,4.425,"Pop,Music,Rock",$1.29 ,13-Jul-15,Black Magic (Acoustic),3:27
1_3716,Wings - Single,$1.29 ,Little Mix, 2012 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,4.705369999999999,"Pop,Music,Rock",$1.29 ,12-Oct-12,Wings,3:40
1_3717,Salute (Deluxe Edition),$12.99 ,Little Mix, 2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4.65712,"Pop,Music",$1.29 ,4-Feb-14,Little Me (Unplugged),3:56
1_3718,Get Weird (Deluxe Edition),$14.99 ,Little Mix, 2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4.51167,"Pop,Music,Rock,Dance,Teen Pop",Album Only,,Exclusive Video Content 2,--
1_3719,Get Weird (Deluxe Edition),$14.99 ,Little Mix, 2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited,4.51167,"Pop,Music,Rock,Dance,Teen Pop",Album Only,,Exclusive Video Content 2,--
1_3720,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3721,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3722,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3723,Irish Celebration - Single,$1.29 ,Macklemore & Ryan Lewis," 2014 Macklemore, LLC.",4.611759999999999,"Hip-Hop,Music,Hip-Hop/Rap,Rap",$1.29 ,20-Mar-14,Irish Celebration,4:42
1_3724,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3725,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012 Macklemore, LLC.",4.51671,"Hip-Hop,Music,Hip-Hop/Rap,Rap,West Coast Rap,Alternative Rap",$1.29 ,9-Oct-12,Cowboy Boots,4:15
1_3726,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012 Macklemore, LLC.",4.51671,"Hip-Hop,Music,Hip-Hop/Rap,Rap,West Coast Rap,Alternative Rap",$1.29 ,9-Oct-12,Cowboy Boots,4:15
1_3727,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012 Macklemore, LLC.",4.51671,"Hip-Hop,Music,Hip-Hop/Rap,Rap,West Coast Rap,Alternative Rap",$1.29 ,9-Oct-12,Cowboy Boots,4:15
1_3728,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3729,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3730,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3731,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3732,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3733,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3734,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3735,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3736,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3737,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3738,VS. Redux - EP,$5.94 ,Macklemore & Ryan Lewis, 2010 Macklemore & Ryan Lewis,4.72931,"Hip-Hop/Rap,Music",$0.99 ,20-Oct-10,The Town (Sabzi Remix),4:26
1_3739,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012  2012 Macklemore, LLC.",4.66003,"Hip-Hop/Rap,Music,Rap,West Coast Rap,Alternative Rap,Rock",$1.29 ,9-Oct-12,Cowboy Boots,4:17
1_3740,VS. Redux - EP,$5.94 ,Macklemore & Ryan Lewis, 2010 Macklemore & Ryan Lewis,4.72931,"Hip-Hop/Rap,Music",$0.99 ,20-Oct-10,The Town (Sabzi Remix),4:26
1_3741,VS. Redux - EP,$5.94 ,Macklemore & Ryan Lewis, 2010 Macklemore & Ryan Lewis,4.72931,"Hip-Hop/Rap,Music",$0.99 ,20-Oct-10,The Town (Sabzi Remix),4:26
1_3742,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012 Macklemore, LLC.",4.51671,"Hip-Hop,Music,Hip-Hop/Rap,Rap,West Coast Rap,Alternative Rap",$1.29 ,9-Oct-12,Cowboy Boots,4:15
1_3743,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012 Macklemore, LLC.",4.51671,"Hip-Hop,Music,Hip-Hop/Rap,Rap,West Coast Rap,Alternative Rap",$1.29 ,9-Oct-12,Cowboy Boots,4:15
1_3744,VS. Redux - EP,$5.94 ,Macklemore & Ryan Lewis, 2010 Macklemore & Ryan Lewis,4.72931,"Hip-Hop/Rap,Music",$0.99 ,20-Oct-10,The Town (Sabzi Remix),4:26
1_3745,The Heist,$9.99 ,Macklemore & Ryan Lewis," 2012 Macklemore, LLC.",4.51671,"Hip-Hop,Music,Hip-Hop/Rap,Rap,West Coast Rap,Alternative Rap",$1.29 ,9-Oct-12,Cowboy Boots,4:15
1_3746,"Downtown (feat. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz) - Single",$1.29 ,Macklemore & Ryan Lewis," 2015 Macklemore, LLC",4.03845,"Hip-Hop,Music,Hip-Hop/Rap",$1.29 ,27-Aug-15,"Downtown (feat. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz)",4:52
1_3747,"Downtown (feat. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz) - Single",$1.29 ,Macklemore & Ryan Lewis," 2015 Macklemore, LLC",3.59767,"Hip-Hop,Music,Hip-Hop/Rap",$1.29 ,27-Aug-15,"Downtown (feat. Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz)",4:52
1_3748,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3749,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3750,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3751,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3752,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3753,Better Together - EP,$4.74 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.610530000000001,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,18-Oct-13,Me & My Girls,3:24
1_3754,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3755,Worth It (Dame Esta Noche) [feat. Kid Ink] - Single,$1.29 ,Fifth Harmony," 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.765619999999999,"Latin Urban,Music,Latino,Hip-Hop/Rap,Latin Rap",$1.29 ,10-Jul-15,Worth It (Dame Esta Noche) [feat. Kid Ink],3:43
1_3756,Better Together - EP,$4.74 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.610530000000001,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,18-Oct-13,Me & My Girls,3:24
1_3757,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3758,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3759,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3760,Better Together - EP,$4.74 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.610530000000001,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,18-Oct-13,Me & My Girls,3:24
1_3761,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3762,Better Together - EP,$4.74 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.610530000000001,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,18-Oct-13,Me & My Girls,3:24
1_3763,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3764,Juntos - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.733969999999999,"Pop,Music,Latino,Latin Pop",$0.69 ,8-Nov-13,Que el Coraz?n No Hable por Mi (Leave My Heart Out of This),3:52
1_3765,Better Together - The Remixes - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.69677,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,25-Nov-13,Leave My Heart Out of This (Buzz Junkies Remix),4:41
1_3766,Better Together - The Remixes - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.69677,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,25-Nov-13,Leave My Heart Out of This (Buzz Junkies Remix),4:41
1_3767,Better Together - The Remixes - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.69677,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,25-Nov-13,Leave My Heart Out of This (Buzz Junkies Remix),4:41
1_3768,Better Together - The Remixes - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.69677,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,25-Nov-13,Leave My Heart Out of This (Buzz Junkies Remix),4:41
1_3769,Better Together - The Remixes - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.69677,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,25-Nov-13,Leave My Heart Out of This (Buzz Junkies Remix),4:41
1_3770,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3771,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3772,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3773,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3774,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3775,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3776,I'll Be Home For Christmas,$6.99 ,A Great Big World," Compilation (P) 2014 Epic Records, a division of Sony Music Entertainment",4.39516,"Holiday,Music",$1.29 ,24-Nov-14,I Want a Hippopotamus for Christmas,2:20
1_3777,Juntos - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.733969999999999,"Pop,Music,Latino,Latin Pop",$0.69 ,8-Nov-13,Que el Coraz?n No Hable por Mi (Leave My Heart Out of This),3:52
1_3778,Juntos - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.733969999999999,"Pop,Music,Latino,Latin Pop",$0.69 ,8-Nov-13,Que el Coraz?n No Hable por Mi (Leave My Heart Out of This),3:52
1_3779,Better Together - Acoustic - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.74946,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,15-Nov-13,Leave My Heart Out of This (Acoustic),3:54
1_3780,Better Together - Acoustic - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.74946,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,15-Nov-13,Leave My Heart Out of This (Acoustic),3:54
1_3781,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3782,Better Together - Acoustic - EP,$3.99 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.74946,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,15-Nov-13,Leave My Heart Out of This (Acoustic),3:54
1_3783,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3784,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3785,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3786,Better Together - EP,$4.74 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.610530000000001,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,18-Oct-13,Me & My Girls,3:24
1_3787,Better Together - EP,$4.74 ,Fifth Harmony," 2013 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.610530000000001,"Pop,Music,Rock,Teen Pop,Dance",$0.69 ,18-Oct-13,Me & My Girls,3:24
1_3788,Reflection,$9.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.60714,"Pop,Music,R&B/Soul,Teen Pop,Dance,Rock",$1.29 ,30-Jan-15,We Know,2:57
1_3789,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3790,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3791,I'm In Love With a Monster - Single,$1.29 ,Fifth Harmony," 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.5917699999999995,"Pop,Music",$1.29 ,14-Aug-15,I'm In Love With a Monster,3:31
1_3792,Reflection (Deluxe),$12.99 ,Fifth Harmony," 2014, 2015 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",4.483619999999999,"Pop,Music,R&B/Soul,Dance,Teen Pop,Rock",$1.29 ,30-Jan-15,Brave Honest Beautiful (feat. Meghan Trainor),3:28
1_3793,Sinners Like Me,$9.99 ,Eric Church,"  2006 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203",4.86111,"Country,Music,Contemporary Country",$1.29 ,18-Jul-06,Livin' Part of Life,4:29
1_3794,Sinners Like Me,$9.99 ,Eric Church,"  2006 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203",4.86111,"Country,Music,Contemporary Country",$1.29 ,18-Jul-06,Livin' Part of Life,4:29
1_3795,Sinners Like Me,$9.99 ,Eric Church,"  2006 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203",4.86111,"Country,Music,Contemporary Country",$1.29 ,18-Jul-06,Livin' Part of Life,4:29
1_3796,Caldwell County - EP,$3.99 ,Eric Church,"   2011 EMI Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203",4.6578800000000005,"Country,Music,Contemporary Country",$1.29 ,14-Jan-11,Chevy Van,2:48
1_3797,Chief / Caught In the Act / Carolina / Sinners Like Me,$27.99 ,Eric Church, 2013 Capitol Nashville,4.699990000000001,"Country,Music,Rock,Southern Rock,Contemporary Country",$1.29 ,17-Dec-13,Livin' Part of Life,4:29
1_3798,Chief / Caught In the Act / Carolina / Sinners Like Me,$27.99 ,Eric Church, 2013 Capitol Nashville,4.699990000000001,"Country,Music,Rock,Southern Rock,Contemporary Country",$1.29 ,17-Dec-13,Livin' Part of Life,4:29
1_3799,Chief / Caught In the Act / Carolina / Sinners Like Me,$27.99 ,Eric Church, 2013 Capitol Nashville,4.699990000000001,"Country,Music,Rock,Southern Rock,Contemporary Country",$1.29 ,17-Dec-13,Livin' Part of Life,4:29
1_3800,Caldwell County - EP,$3.99 ,Eric Church,"   2011 EMI Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203",4.6578800000000005,"Country,Music,Contemporary Country",$1.29 ,14-Jan-11,Chevy Van,2:48
1_3801,Chief / Caught In the Act / Carolina / Sinners Like Me,$27.99 ,Eric Church, 2013 Capitol Nashville,4.699990000000001,"Country,Music,Rock,Southern Rock,Contemporary Country",$1.29 ,17-Dec-13,Livin' Part of Life,4:29
1_3802,Chief / Caught In the Act / Carolina / Sinners Like Me,$27.99 ,Eric Church, 2013 Capitol Nashville,4.699990000000001,"Country,Music,Rock,Southern Rock,Contemporary Country",$1.29 ,17-Dec-13,Livin' Part of Life,4:29
1_3803,The Cowboy Rides Away: Live from AT&T Stadium,$11.99 ,George Strait," 2014 MCA Nashville, a Division of UMG Recordings, Inc.",3.7707300000000004,"Country,Music,Urban Cowboy,Contemporary Country",$1.29 ,16-Sep-14,The Cowboy Rides Away (Live),7:04
1_3804,Sinners Like Me,$9.99 ,Eric Church,"  2006 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203",4.86111,"Country,Music,Contemporary Country",$1.29 ,18-Jul-06,Livin' Part of Life,4:29
1_3805,Sinners Like Me,$9.99 ,Eric Church,"  2006 Capitol Records Nashville. All rights reserved. Unauthorized reproduction is a violation of applicable laws.  Manufactured by Capitol Records Nashville, 3322 West End Avenue, 11th Floor, Nashville, TN   37203",4.86111,"Country,Music,Contemporary Country",$1.29 ,18-Jul-06,Livin' Part of Life,4:29
